(948, 895)
(4081, 682)
(3978, 1251)
(2344, 1879)
(825, 647)
(2615, 2158)
(4110, 796)
(3668, 438)
(486, 1023)
(2470, 2782)
(3946, 634)
(2312, 2226)
(3906, 979)
(2606, 1981)
(988, 654)
(2254, 2639)
(4484, 893)
(3942, 867)
(3944, 707)
(2217, 2593)
(3698, 515)
(2677, 2767)
(3833, 751)
(2208, 2704)
(4139, 933)
(666, 1098)
(3849, 1078)
(2739, 2057)
(2555, 2485)
(4282, 481)
(1140, 850)
(4326, 512)
(2492, 2445)
(4403, 651)
(1110, 560)
(2083, 2291)
(2310, 2291)
(3766, 763)
(4312, 546)
(1958, 2624)
(850, 1024)
(4145, 568)
(770, 946)
(769, 544)
(2503, 2474)
(4135, 1040)
(1868, 2354)
(4205, 1095)
(3630, 914)
(2743, 2376)
(4265, 572)
(3952, 695)
(915, 985)
(3531, 676)
(2603, 2953)
(894, 1081)
(3739, 1066)
(2439, 1824)
(4070, 783)
(3615, 848)
(2817, 2491)
(1135, 990)
(2960, 2205)
(3601, 999)
(2618, 2895)
(4022, 464)
(1966, 2237)
(1968, 2252)
(925, 1157)
(4337, 980)
(4022, 1173)
(3908, 333)
(979, 958)
(2449, 2825)
(3956, 898)
(4052, 1004)
(4208, 959)
(2158, 2732)
(652, 489)
(3685, 635)
(536, 597)
(690, 567)
(4067, 1140)
(3721, 651)
(4184, 708)
(2827, 2173)
(586, 1137)
(2360, 2444)
(3835, 912)
(1015, 602)
(2194, 2749)
(855, 1158)
(4347, 800)
(3584, 770)
(1193, 831)
(4000, 1295)
(4313, 727)
(2234, 2078)
(4186, 626)
(585, 494)
(2476, 2368)
(4459, 616)
(955, 699)
(3756, 1204)
(4139, 743)
(567, 838)
(667, 612)
(3555, 599)
(3629, 704)
(1101, 955)
(2057, 1915)
(4370, 851)
(2780, 2413)
(2996, 2378)
(4272, 459)
(2933, 2363)
(841, 1038)
(4011, 1188)
(3684, 587)
(775, 431)
(2264, 2308)
(2402, 2281)
(1003, 1111)
(2896, 2379)
(3878, 883)
(3990, 897)
(3933, 1164)
(3956, 727)
(1003, 982)
(571, 551)
(2501, 2919)
(757, 937)
(2943, 2253)
(837, 1133)
(829, 547)
(3957, 1168)
(753, 1027)
(607, 665)
(780, 1051)
(602, 993)
(875, 599)
(724, 705)
(601, 646)
(850, 1067)
(2447, 2179)
(3796, 672)
(3895, 1037)
(1983, 2631)
(2456, 2506)
(621, 848)
(550, 526)
(2436, 1809)
(1933, 2078)
(4452, 889)
(858, 880)
(2428, 2900)
(3647, 965)
(574, 1080)
(4448, 904)
(4409, 526)
(2959, 2446)
(3857, 458)
(1886, 2286)
(2181, 2252)
(729, 503)
(3741, 1097)
(2419, 2248)
(2741, 2355)
(1049, 783)
(2854, 2564)
(2685, 2796)
(574, 845)
(2536, 2525)
(2603, 2415)
(2389, 2023)
(3940, 916)
(2606, 2431)
(2229, 2668)
(915, 1070)
(1882, 2308)
(648, 550)
(3671, 782)
(868, 905)
(3868, 959)
(882, 442)
(4394, 851)
(2496, 2028)
(3688, 991)
(2900, 2100)
(2104, 2835)
(2495, 2351)
(3769, 649)
(605, 493)
(703, 739)
(4027, 474)
(2895, 2683)
(2338, 2788)
(502, 809)
(2101, 2775)
(924, 822)
(4214, 937)
(4185, 551)
(2463, 2379)
(1992, 2087)
(4259, 787)
(3743, 1048)
(2428, 2881)
(3575, 827)
(2726, 2477)
(1847, 2313)
(3907, 439)
(3600, 609)
(2385, 1933)
(2161, 2432)
(769, 1085)
(2362, 2041)
(700, 727)
(2146, 2596)
(812, 528)
(2904, 2530)
(643, 562)
(1046, 627)
(4092, 1163)
(4097, 1019)
(2565, 2242)
(2585, 2136)
(1190, 733)
(1966, 2493)
(804, 750)
(1102, 782)
(636, 877)
(2655, 2434)
(4058, 637)
(4025, 648)
(1141, 835)
(628, 1028)
(770, 755)
(782, 745)
(739, 521)
(4046, 874)
(4169, 1071)
(2126, 1958)
(921, 643)
(684, 979)
(2454, 2078)
(1805, 2439)
(776, 748)
(777, 483)
(678, 978)
(2765, 2668)
(3915, 355)
(2456, 2549)
(3932, 629)
(2525, 2456)
(2592, 2895)
(586, 514)
(2713, 2165)
(984, 475)
(2694, 2719)
(2545, 2586)
(2725, 2305)
(850, 769)
(2050, 2023)
(2317, 2835)
(600, 929)
(709, 698)
(2311, 2099)
(4133, 386)
(1897, 2203)
(4131, 421)
(4186, 967)
(3683, 988)
(685, 575)
(3799, 401)
(3644, 531)
(2049, 2424)
(2642, 2412)
(734, 735)
(1111, 628)
(1814, 2305)
(2283, 2587)
(3847, 802)
(419, 756)
(3556, 899)
(2191, 2027)
(2162, 2605)
(2814, 2782)
(2549, 2658)
(2439, 2198)
(4180, 619)
(795, 694)
(2657, 2286)
(698, 934)
(2401, 2017)
(4290, 657)
(3903, 763)
(943, 1172)
(479, 865)
(4333, 939)
(2410, 2019)
(844, 517)
(1881, 2643)
(776, 433)
(3779, 364)
(3750, 543)
(811, 451)
(2543, 2820)
(4014, 587)
(4348, 1110)
(949, 1134)
(822, 591)
(3956, 1219)
(810, 899)
(2120, 1904)
(2266, 1914)
(2928, 2461)
(3924, 902)
(976, 890)
(3674, 1064)
(4245, 1062)
(860, 1133)
(2296, 2580)
(698, 1182)
(4095, 897)
(2559, 2048)
(2044, 2602)
(3805, 524)
(2053, 2027)
(2949, 2225)
(4325, 642)
(3587, 1011)
(891, 590)
(965, 693)
(3990, 487)
(3912, 470)
(614, 997)
(1919, 2293)
(754, 587)
(2616, 1904)
(4058, 1234)
(3909, 344)
(2768, 2625)
(2390, 2336)
(3676, 979)
(890, 790)
(2539, 2888)
(2805, 2684)
(637, 742)
(1139, 924)
(3665, 969)
(3715, 842)
(3636, 1081)
(2458, 2098)
(2453, 2194)
(1004, 979)
(2642, 2812)
(1948, 2105)
(540, 803)
(4030, 889)
(2767, 2194)
(610, 966)
(2819, 2783)
(997, 981)
(698, 906)
(1859, 2230)
(4031, 1236)
(4016, 710)
(2282, 2467)
(3998, 1107)
(2381, 2922)
(2493, 1949)
(2669, 2263)
(2649, 2584)
(468, 737)
(2408, 2582)
(2653, 2138)
(889, 574)
(667, 719)
(598, 872)
(2488, 2893)
(2420, 1975)
(3823, 1236)
(2605, 1843)
(2414, 2895)
(2576, 2903)
(2254, 2863)
(2521, 2311)
(2797, 2805)
(2811, 2675)
(2917, 2167)
(3787, 1193)
(2192, 2454)
(2219, 2104)
(4022, 656)
(4231, 759)
(2443, 2180)
(2690, 2415)
(3907, 575)
(2200, 2242)
(4064, 597)
(2715, 2519)
(2587, 2006)
(2365, 2923)
(2695, 2876)
(868, 746)
(4054, 368)
(1944, 2529)
(4071, 701)
(648, 540)
(2181, 2428)
(2983, 2529)
(1069, 950)
(4075, 1183)
(543, 822)
(3883, 873)
(4347, 941)
(3580, 957)
(1812, 2356)
(2379, 2190)
(918, 546)
(4025, 1062)
(4261, 585)
(764, 698)
(438, 810)
(982, 971)
(2685, 1927)
(3921, 442)
(3613, 778)
(2397, 2471)
(3742, 768)
(847, 829)
(2873, 2575)
(946, 708)
(2841, 2620)
(682, 445)
(882, 657)
(2571, 2964)
(750, 817)
(2279, 2245)
(2402, 1862)
(2729, 2372)
(857, 666)
(4164, 608)
(4114, 1152)
(3822, 1136)
(3678, 1061)
(3802, 805)
(4207, 522)
(2302, 2910)
(1852, 2376)
(3777, 1128)
(3620, 1102)
(3626, 1065)
(2371, 2030)
(2606, 2045)
(1885, 2707)
(2294, 2108)
(2421, 1926)
(2621, 2643)
(1029, 1035)
(4148, 612)
(711, 1121)
(875, 462)
(2703, 2501)
(2852, 2179)
(1922, 2241)
(2431, 2187)
(2635, 2694)
(2243, 2462)
(4164, 749)
(3681, 1163)
(3980, 776)
(4097, 782)
(2327, 2453)
(4349, 912)
(541, 906)
(540, 595)
(3804, 1193)
(3997, 815)
(2104, 1948)
(884, 682)
(889, 709)
(828, 716)
(955, 1082)
(4114, 860)
(3711, 1104)
(1861, 2413)
(789, 822)
(813, 1150)
(2490, 1852)
(2738, 2119)
(3900, 795)
(652, 499)
(1854, 2236)
(844, 529)
(1936, 2718)
(3745, 737)
(2266, 2348)
(2583, 2103)
(4036, 931)
(2160, 2295)
(866, 824)
(1947, 2710)
(2474, 1867)
(718, 1020)
(2521, 2685)
(2805, 2522)
(2682, 2752)
(4024, 522)
(938, 684)
(4145, 1171)
(4353, 901)
(2503, 1913)
(1107, 583)
(2682, 2758)
(2015, 2204)
(1933, 2037)
(666, 1122)
(4217, 753)
(3758, 888)
(3577, 909)
(3980, 619)
(2276, 2607)
(3772, 788)
(4107, 506)
(733, 625)
(3721, 840)
(1032, 668)
(3684, 435)
(2458, 2329)
(4159, 702)
(1030, 838)
(2667, 1925)
(1178, 924)
(2646, 2122)
(2652, 2836)
(2171, 2602)
(422, 920)
(4466, 626)
(3592, 780)
(2260, 1989)
(4119, 1164)
(2614, 2878)
(707, 543)
(2146, 2169)
(3848, 1216)
(2392, 1896)
(2058, 2302)
(2351, 2763)
(865, 785)
(4109, 751)
(3869, 1230)
(4076, 1015)
(553, 1010)
(1948, 2536)
(2282, 2165)
(503, 799)
(2064, 2516)
(856, 1110)
(463, 990)
(2743, 1933)
(2262, 1843)
(2386, 2712)
(3900, 431)
(1021, 1029)
(2519, 1829)
(4377, 593)
(3688, 481)
(3997, 1056)
(2258, 2540)
(4191, 849)
(3648, 1048)
(4372, 921)
(988, 1086)
(3860, 394)
(956, 476)
(1990, 2537)
(899, 1120)
(3889, 565)
(906, 947)
(2667, 2391)
(3730, 682)
(564, 889)
(1912, 2470)
(1088, 837)
(2801, 2184)
(904, 1016)
(4382, 1014)
(656, 741)
(2098, 2024)
(4201, 517)
(866, 1116)
(4133, 346)
(4317, 845)
(4071, 456)
(4042, 838)
(757, 1062)
(698, 993)
(1007, 769)
(3984, 1208)
(2071, 2336)
(2675, 2526)
(3847, 480)
(893, 414)
(2706, 2093)
(3562, 772)
(3612, 789)
(1082, 823)
(1934, 2280)
(811, 944)
(1959, 2469)
(672, 1112)
(471, 678)
(4138, 1134)
(2072, 2592)
(3771, 810)
(4207, 424)
(2948, 2457)
(3872, 515)
(614, 949)
(4082, 1208)
(2919, 2353)
(2497, 2595)
(1128, 819)
(3846, 1235)
(2847, 2054)
(4429, 643)
(1020, 1100)
(618, 986)
(645, 1047)
(4028, 306)
(4454, 614)
(2326, 1905)
(1040, 1005)
(4187, 1127)
(4269, 493)
(626, 843)
(2243, 2702)
(2667, 2076)
(2023, 2787)
(3913, 862)
(993, 709)
(2735, 2104)
(2029, 2198)
(2426, 2912)
(4319, 1167)
(2443, 2021)
(809, 926)
(2889, 2619)
(4074, 1262)
(3966, 1178)
(3901, 1168)
(2393, 1851)
(2094, 2313)
(1193, 800)
(4064, 1193)
(2402, 2103)
(4123, 452)
(2895, 2253)
(490, 1022)
(4076, 407)
(1947, 2703)
(3635, 1028)
(2147, 2051)
(965, 968)
(931, 515)
(890, 1143)
(3834, 1010)
(937, 1081)
(1886, 2702)
(4051, 1159)
(871, 1101)
(3890, 455)
(4426, 904)
(2332, 1959)
(531, 1085)
(2241, 2332)
(2707, 2283)
(4312, 495)
(3704, 725)
(2143, 2309)
(4151, 814)
(1020, 984)
(4320, 790)
(2395, 2155)
(1082, 920)
(3859, 516)
(3694, 753)
(907, 935)
(3547, 880)
(888, 962)
(3589, 825)
(2757, 2402)
(4361, 642)
(3715, 635)
(3663, 1044)
(2227, 2677)
(1991, 2268)
(629, 1105)
(2800, 2048)
(4446, 683)
(2858, 2696)
(2868, 2582)
(4218, 922)
(2925, 2401)
(2580, 2725)
(2412, 2609)
(2232, 2749)
(4205, 1006)
(764, 988)
(450, 744)
(2744, 2565)
(798, 433)
(2947, 2468)
(3792, 635)
(2809, 2408)
(673, 806)
(3992, 678)
(3692, 578)
(2166, 2922)
(1959, 2630)
(2179, 2577)
(2422, 1809)
(1923, 2391)
(2681, 2210)
(2079, 2868)
(2415, 2329)
(2298, 2363)
(3719, 692)
(2182, 2272)
(662, 886)
(2461, 1889)
(1872, 2472)
(3759, 806)
(903, 595)
(2238, 2208)
(2395, 2064)
(2412, 2361)
(2745, 2361)
(4170, 756)
(4148, 540)
(2240, 2805)
(4202, 589)
(2032, 2427)
(1942, 2715)
(4174, 1015)
(1874, 2397)
(2457, 2056)
(2889, 2241)
(1811, 2373)
(2351, 2650)
(3888, 776)
(4071, 319)
(937, 1098)
(2805, 2701)
(994, 556)
(654, 529)
(4087, 1111)
(4410, 905)
(4091, 1126)
(768, 913)
(494, 575)
(4173, 566)
(4141, 1253)
(2079, 2148)
(985, 870)
(890, 526)
(661, 568)
(2095, 2180)
(3747, 385)
(2360, 2262)
(3983, 903)
(3975, 530)
(524, 584)
(2487, 2342)
(902, 912)
(2155, 2132)
(2234, 2405)
(2306, 2953)
(3576, 559)
(1901, 2573)
(986, 1111)
(596, 1001)
(2723, 1912)
(2539, 2779)
(2672, 1962)
(2771, 2727)
(3505, 782)
(4488, 894)
(3645, 936)
(558, 910)
(2512, 2360)
(2477, 1805)
(2030, 2346)
(621, 915)
(2242, 2852)
(4122, 703)
(2373, 2012)
(2469, 2713)
(4360, 669)
(2754, 2095)
(4011, 963)
(568, 944)
(4091, 1237)
(2715, 2400)
(522, 558)
(645, 671)
(3864, 825)
(2755, 2004)
(704, 583)
(2509, 2945)
(4125, 450)
(4156, 1186)
(2287, 2050)
(3862, 813)
(516, 810)
(2183, 2073)
(4359, 1078)
(1084, 582)
(698, 983)
(2688, 2203)
(3857, 1049)
(3884, 582)
(1062, 502)
(4324, 988)
(723, 513)
(2371, 2969)
(3868, 408)
(2601, 2228)
(4388, 1078)
(1823, 2237)
(2657, 2832)
(3669, 854)
(4083, 572)
(757, 440)
(2451, 2492)
(2715, 2683)
(3562, 675)
(2849, 2527)
(2490, 2432)
(2564, 2222)
(2903, 2187)
(3625, 1078)
(1049, 596)
(508, 651)
(4217, 1201)
(2039, 2420)
(617, 474)
(2166, 2557)
(942, 1017)
(4337, 1087)
(2172, 2328)
(2474, 1862)
(2203, 2350)
(4040, 1196)
(962, 1006)
(3859, 939)
(965, 458)
(2651, 2320)
(3692, 1188)
(3582, 979)
(2025, 1965)
(4042, 433)
(4087, 1081)
(2271, 2909)
(782, 758)
(3789, 907)
(2585, 2048)
(928, 462)
(3919, 541)
(858, 813)
(664, 607)
(2394, 2124)
(2912, 2569)
(882, 727)
(512, 644)
(524, 589)
(4067, 478)
(4179, 644)
(634, 1007)
(839, 585)
(2623, 2013)
(784, 695)
(4039, 797)
(4312, 779)
(2292, 2544)
(2189, 2574)
(4016, 531)
(1062, 935)
(2019, 2805)
(2240, 2424)
(3781, 521)
(4412, 1081)
(2767, 1969)
(1106, 725)
(4105, 580)
(775, 775)
(4203, 976)
(2545, 1838)
(2593, 2845)
(2647, 2930)
(1957, 2770)
(1984, 2635)
(3955, 452)
(3783, 954)
(417, 753)
(957, 734)
(2350, 2211)
(2325, 2290)
(2437, 1933)
(2062, 2808)
(3785, 1106)
(1893, 2285)
(3916, 386)
(2453, 2798)
(4174, 848)
(791, 846)
(2414, 2943)
(4138, 693)
(610, 467)
(984, 515)
(2981, 2347)
(2380, 2884)
(748, 702)
(2712, 2605)
(2873, 2080)
(4241, 692)
(3737, 1141)
(3909, 653)
(929, 1118)
(2508, 2251)
(2531, 2550)
(3938, 581)
(3811, 729)
(2719, 2582)
(4371, 884)
(2682, 2842)
(2728, 2279)
(4250, 644)
(683, 783)
(3988, 1237)
(4136, 576)
(2313, 2652)
(4333, 1004)
(756, 659)
(4328, 1170)
(4022, 487)
(2709, 2704)
(2680, 2080)
(537, 997)
(2018, 2392)
(1168, 694)
(1944, 2396)
(554, 820)
(4319, 449)
(2504, 2340)
(2487, 2330)
(2981, 2266)
(1810, 2454)
(2022, 2318)
(535, 1044)
(1979, 1988)
(1872, 2236)
(4248, 806)
(2166, 2105)
(4141, 528)
(3934, 378)
(532, 679)
(2940, 2277)
(2789, 2807)
(4257, 988)
(1882, 2401)
(2534, 1876)
(2629, 2651)
(3806, 1191)
(3863, 387)
(645, 796)
(3738, 448)
(702, 451)
(2004, 2011)
(2287, 2511)
(4391, 712)
(1972, 2724)
(1118, 883)
(3786, 853)
(3971, 414)
(882, 557)
(2784, 2720)
(866, 894)
(959, 596)
(3979, 630)
(3601, 760)
(2367, 2314)
(2238, 2461)
(581, 793)
(4063, 959)
(2661, 2170)
(606, 829)
(3791, 1246)
(1068, 882)
(952, 433)
(871, 855)
(2159, 2026)
(4253, 914)
(4045, 554)
(593, 801)
(3879, 541)
(1908, 2116)
(2294, 2136)
(2873, 2231)
(2410, 1866)
(1051, 576)
(4427, 1035)
(1118, 819)
(2266, 2585)
(2738, 2854)
(2752, 2360)
(2945, 2189)
(3736, 785)
(1018, 530)
(4359, 1017)
(3947, 667)
(3702, 941)
(4039, 966)
(2367, 2761)
(3802, 991)
(2285, 2428)
(2401, 2677)
(4144, 830)
(511, 737)
(2790, 2360)
(1080, 850)
(3904, 936)
(1923, 2044)
(4154, 748)
(2455, 2197)
(1967, 2648)
(4012, 1126)
(2704, 2579)
(2629, 2684)
(2528, 2277)
(1926, 2441)
(2952, 2460)
(781, 696)
(871, 976)
(822, 970)
(4305, 725)
(2887, 2578)
(2039, 2285)
(2889, 2689)
(1079, 927)
(3899, 913)
(741, 481)
(2564, 1972)
(3976, 575)
(3714, 665)
(3708, 405)
(3917, 1137)
(2168, 2854)
(499, 762)
(842, 1095)
(1948, 2630)
(1148, 723)
(4145, 814)
(3844, 566)
(2442, 2384)
(4159, 454)
(2058, 2535)
(4468, 836)
(994, 714)
(2719, 2142)
(1114, 987)
(3699, 1081)
(3843, 1103)
(3799, 702)
(2363, 2502)
(1968, 2002)
(4336, 1051)
(913, 628)
(2138, 2587)
(2668, 1955)
(2694, 2588)
(2758, 2340)
(3840, 1043)
(4312, 1190)
(4344, 840)
(867, 943)
(3708, 681)
(541, 1102)
(668, 861)
(4434, 554)
(4380, 621)
(944, 948)
(622, 488)
(4336, 558)
(3777, 1123)
(900, 506)
(2261, 1832)
(2715, 2321)
(1185, 714)
(667, 503)
(2204, 2492)
(2382, 2556)
(941, 669)
(2723, 2483)
(4332, 1159)
(4120, 1107)
(2260, 2597)
(927, 564)
(1032, 727)
(2143, 2357)
(440, 679)
(3992, 1058)
(2009, 2717)
(2269, 2609)
(1853, 2490)
(2742, 2807)
(2266, 2284)
(1995, 2175)
(938, 1100)
(2037, 2214)
(2912, 2288)
(1928, 2514)
(584, 777)
(1967, 2157)
(2611, 2267)
(1025, 853)
(3566, 802)
(4165, 610)
(2597, 2945)
(4039, 959)
(2751, 2424)
(1984, 2328)
(4395, 879)
(2729, 2699)
(3540, 841)
(2062, 2445)
(622, 574)
(3671, 1080)
(729, 960)
(3823, 1259)
(499, 913)
(2782, 2206)
(4054, 750)
(601, 947)
(847, 557)
(599, 1108)
(2483, 2001)
(3608, 784)
(3815, 1175)
(4353, 1008)
(2191, 2896)
(4227, 1166)
(2502, 2940)
(873, 559)
(2242, 2100)
(2968, 2321)
(478, 687)
(771, 728)
(2377, 2552)
(4292, 711)
(4389, 601)
(714, 993)
(2271, 2216)
(2335, 1957)
(2503, 2064)
(3911, 963)
(831, 579)
(2357, 1977)
(3640, 648)
(4169, 1265)
(2070, 2635)
(965, 671)
(1106, 579)
(4243, 533)
(2602, 2000)
(4224, 538)
(2178, 2100)
(4138, 1100)
(4401, 1058)
(838, 555)
(1079, 1030)
(2242, 2168)
(2029, 2549)
(2475, 2678)
(3632, 513)
(3812, 794)
(821, 850)
(2942, 2578)
(4042, 829)
(4212, 734)
(2914, 2526)
(994, 829)
(1818, 2315)
(3972, 1295)
(1107, 689)
(1013, 645)
(2590, 2939)
(4237, 432)
(2803, 2531)
(876, 1063)
(1196, 758)
(2028, 2336)
(2193, 2592)
(2754, 2246)
(3827, 792)
(3621, 536)
(3823, 803)
(588, 792)
(1169, 675)
(2641, 2084)
(2347, 2795)
(2767, 2758)
(4160, 623)
(943, 675)
(716, 712)
(2164, 1949)
(1920, 2275)
(1092, 948)
(3832, 1264)
(4075, 1023)
(4177, 587)
(432, 759)
(1812, 2353)
(623, 494)
(3905, 414)
(3980, 1113)
(2148, 2258)
(4171, 691)
(1034, 767)
(3823, 869)
(4045, 782)
(4374, 643)
(2116, 2536)
(2790, 2226)
(899, 597)
(2000, 2705)
(2201, 2681)
(4106, 318)
(2297, 2272)
(2715, 2664)
(2285, 1865)
(637, 599)
(2564, 2915)
(4195, 972)
(4197, 932)
(2077, 2538)
(884, 900)
(1168, 832)
(2132, 2645)
(3730, 426)
(1000, 515)
(4193, 755)
(2508, 2548)
(4292, 825)
(930, 832)
(4142, 802)
(4013, 600)
(4130, 616)
(1942, 2551)
(2421, 2019)
(2833, 2383)
(2058, 2612)
(748, 810)
(1860, 2145)
(4136, 521)
(443, 708)
(533, 716)
(2095, 2208)
(3668, 888)
(1944, 2203)
(2867, 2166)
(4446, 849)
(1106, 869)
(2855, 2090)
(2465, 2364)
(4008, 778)
(484, 1012)
(1900, 2195)
(4074, 709)
(4200, 972)
(970, 652)
(2153, 2649)
(675, 480)
(2417, 2352)
(2526, 2157)
(2066, 2856)
(2738, 2345)
(2852, 2143)
(935, 1077)
(721, 634)
(2181, 2370)
(670, 755)
(2591, 1946)
(2196, 1891)
(2318, 1917)
(3620, 739)
(4232, 1109)
(1058, 929)
(2024, 2546)
(2522, 2883)
(558, 546)
(3715, 569)
(2575, 2674)
(2164, 2732)
(4364, 1100)
(3746, 709)
(836, 960)
(4210, 410)
(938, 904)
(499, 1027)
(2859, 2602)
(4121, 821)
(3545, 909)
(2691, 2454)
(2328, 2789)
(3627, 648)
(2203, 2576)
(4245, 593)
(2533, 1911)
(4117, 342)
(4341, 1005)
(2892, 2459)
(653, 1164)
(2440, 2917)
(742, 837)
(2764, 2858)
(4331, 624)
(1815, 2495)
(2457, 2247)
(1925, 2581)
(879, 583)
(1925, 2129)
(4143, 606)
(708, 1066)
(2155, 1908)
(950, 984)
(2313, 2464)
(4103, 1283)
(3856, 663)
(2151, 2891)
(2204, 1898)
(555, 788)
(4149, 1055)
(585, 578)
(746, 1002)
(3572, 1009)
(1963, 2342)
(3947, 1097)
(2959, 2349)
(813, 457)
(2115, 2704)
(4161, 457)
(2546, 2747)
(4388, 593)
(422, 739)
(851, 854)
(3752, 489)
(753, 1076)
(852, 429)
(3931, 853)
(554, 509)
(3616, 946)
(935, 1081)
(3938, 630)
(4119, 867)
(2073, 1976)
(1037, 696)
(1970, 2515)
(4303, 604)
(3943, 416)
(1949, 2447)
(2173, 2721)
(2035, 2671)
(2450, 2885)
(2349, 2360)
(4166, 1137)
(716, 768)
(4097, 660)
(2137, 2249)
(2457, 2710)
(2420, 2330)
(727, 646)
(2815, 2268)
(3871, 317)
(4172, 518)
(2156, 2632)
(4254, 426)
(4076, 669)
(1028, 729)
(2135, 2905)
(1068, 734)
(1989, 2766)
(3844, 1226)
(2061, 2697)
(2328, 2506)
(1974, 2312)
(4305, 908)
(2394, 2833)
(2075, 2035)
(2869, 2276)
(2621, 2333)
(4266, 498)
(856, 582)
(808, 572)
(1041, 829)
(4350, 666)
(2515, 1916)
(3805, 1051)
(2944, 2181)
(2861, 2290)
(3927, 815)
(850, 854)
(3581, 631)
(3921, 787)
(4059, 953)
(4341, 1050)
(987, 674)
(2540, 2450)
(2671, 2675)
(3647, 478)
(3677, 1168)
(2133, 2267)
(4286, 955)
(2197, 1846)
(3989, 408)
(753, 1021)
(488, 714)
(1963, 2433)
(3724, 916)
(951, 858)
(2264, 2413)
(3926, 705)
(4363, 883)
(4015, 391)
(778, 648)
(2184, 2024)
(2199, 2900)
(2352, 2501)
(3950, 325)
(4328, 870)
(2912, 2438)
(1974, 2335)
(2163, 2899)
(3779, 766)
(2370, 2756)
(2615, 2182)
(2928, 2349)
(4284, 415)
(2609, 2699)
(2823, 2593)
(4097, 1172)
(2253, 2932)
(3792, 1201)
(2449, 2278)
(4369, 1104)
(698, 666)
(2525, 2045)
(2869, 2232)
(3827, 632)
(2493, 2331)
(3967, 505)
(621, 740)
(2830, 2612)
(1983, 2175)
(2239, 2301)
(2673, 2791)
(4365, 620)
(564, 1104)
(589, 1003)
(3695, 782)
(543, 555)
(2858, 2624)
(2758, 2041)
(662, 754)
(2097, 2188)
(3782, 380)
(2683, 1912)
(1099, 811)
(2396, 1950)
(4039, 1242)
(4324, 735)
(3587, 948)
(753, 420)
(453, 779)
(3827, 1096)
(1062, 700)
(2173, 1945)
(998, 669)
(4052, 383)
(1993, 2495)
(2890, 2693)
(3695, 728)
(766, 734)
(2882, 2048)
(887, 904)
(2676, 1884)
(4081, 715)
(2315, 2768)
(781, 644)
(495, 1051)
(4189, 1172)
(4067, 489)
(743, 1032)
(1956, 2678)
(3777, 862)
(501, 548)
(2192, 2492)
(558, 1018)
(4460, 989)
(727, 907)
(3824, 1234)
(1055, 668)
(2331, 2130)
(2914, 2140)
(1983, 2786)
(2777, 2774)
(1101, 563)
(562, 644)
(2636, 2426)
(1024, 796)
(4303, 1153)
(1924, 2133)
(2822, 2284)
(782, 898)
(4206, 1207)
(2298, 2522)
(1946, 2096)
(819, 898)
(2853, 2465)
(2079, 2847)
(4410, 886)
(2459, 2724)
(977, 928)
(431, 890)
(4091, 642)
(2548, 2784)
(4236, 782)
(2019, 2788)
(768, 819)
(1198, 781)
(2778, 2657)
(651, 842)
(3984, 406)
(2775, 2798)
(941, 1053)
(3894, 672)
(1908, 2378)
(2444, 2972)
(664, 944)
(4490, 897)
(985, 801)
(2537, 2082)
(2326, 1823)
(4161, 717)
(2228, 2619)
(2385, 2963)
(3538, 683)
(982, 581)
(2601, 2520)
(3709, 1114)
(3908, 1108)
(422, 688)
(2801, 2800)
(2480, 2714)
(2417, 2540)
(3836, 526)
(488, 801)
(4166, 622)
(1075, 559)
(2424, 2074)
(2325, 2105)
(2108, 1893)
(1020, 1021)
(793, 1003)
(4180, 644)
(3815, 1156)
(1148, 933)
(3901, 721)
(4139, 1102)
(2720, 2042)
(2040, 2822)
(586, 728)
(1974, 2588)
(3807, 843)
(4206, 1108)
(633, 1114)
(813, 1149)
(2191, 2094)
(2674, 2933)
(3828, 1261)
(1103, 846)
(3639, 930)
(2124, 2139)
(2271, 1942)
(2234, 2473)
(3655, 482)
(4018, 1010)
(2685, 2631)
(827, 1172)
(2733, 2487)
(2218, 2856)
(2121, 2496)
(2199, 2171)
(4189, 1007)
(3913, 1276)
(2542, 2758)
(2633, 2077)
(579, 837)
(3574, 953)
(3555, 856)
(3987, 1263)
(2759, 1936)
(2514, 2549)
(1051, 732)
(2078, 2855)
(3770, 1240)
(2421, 2121)
(3969, 344)
(4070, 857)
(3778, 550)
(4068, 956)
(3615, 655)
(2031, 2244)
(2990, 2396)
(495, 773)
(685, 1058)
(460, 631)
(3639, 794)
(4098, 381)
(4146, 338)
(838, 1143)
(464, 762)
(3787, 961)
(2117, 1992)
(1066, 568)
(2581, 1995)
(4303, 546)
(4174, 1003)
(2862, 2398)
(956, 695)
(3921, 501)
(3998, 794)
(496, 809)
(1886, 2588)
(2573, 2860)
(2754, 2302)
(1886, 2265)
(2756, 2805)
(2482, 2350)
(4181, 1007)
(883, 1139)
(3912, 639)
(692, 512)
(2686, 2803)
(644, 755)
(2871, 2327)
(4012, 765)
(3927, 477)
(1088, 754)
(458, 687)
(2025, 2264)
(868, 512)
(3931, 1141)
(4111, 901)
(2472, 1869)
(933, 790)
(3976, 342)
(4018, 988)
(3708, 450)
(2188, 2609)
(4272, 1076)
(705, 949)
(1991, 2004)
(4283, 835)
(2229, 2319)
(1005, 1026)
(1112, 845)
(2725, 2813)
(2215, 2205)
(2257, 2817)
(2800, 2025)
